year,areakm,municipality,geocode_ibge,state
2008,30.503710765687714,ELDORADO DO CARAJAS,1502954,PARA
2009,24.61479301045942,ELDORADO DO CARAJAS,1502954,PARA
2010,22.005172321652278,ELDORADO DO CARAJAS,1502954,PARA
2011,5.295548926494387,ELDORADO DO CARAJAS,1502954,PARA
2012,2.6212465409667534,ELDORADO DO CARAJAS,1502954,PARA
2013,4.623275403340064,ELDORADO DO CARAJAS,1502954,PARA
2014,4.1066498896247055,ELDORADO DO CARAJAS,1502954,PARA
2015,4.483114109377717,ELDORADO DO CARAJAS,1502954,PARA
2016,10.549257748228777,ELDORADO DO CARAJAS,1502954,PARA
2017,1.957247242634462,ELDORADO DO CARAJAS,1502954,PARA
2018,4.0049228300300035,ELDORADO DO CARAJAS,1502954,PARA
2019,3.486522997262965,ELDORADO DO CARAJAS,1502954,PARA
2020,2.8440605096128975,ELDORADO DO CARAJAS,1502954,PARA
2008,2.0224783232406707,FARO,1503002,PARA
2009,2.317114365040744,FARO,1503002,PARA
2010,5.5029132311993845,FARO,1503002,PARA
2011,2.9311943341756383,FARO,1503002,PARA
2012,0.7772468491513748,FARO,1503002,PARA
2013,1.3503860777766228,FARO,1503002,PARA
2014,2.421021336297671,FARO,1503002,PARA
2015,3.1838227306638665,FARO,1503002,PARA
2016,0.8719095527972966,FARO,1503002,PARA
2017,1.1305687144241008,FARO,1503002,PARA
2018,3.3188462110520462,FARO,1503002,PARA
2019,1.1798607838317052,FARO,1503002,PARA
2020,1.1565382361125853,FARO,1503002,PARA
2008,20.68432113580478,FLORESTA DO ARAGUAIA,1503044,PARA
2009,12.151620420152668,FLORESTA DO ARAGUAIA,1503044,PARA
2010,12.740775415803949,FLORESTA DO ARAGUAIA,1503044,PARA
2011,4.030828975825349,FLORESTA DO ARAGUAIA,1503044,PARA
2012,5.381340978696394,FLORESTA DO ARAGUAIA,1503044,PARA
2013,4.969403681742144,FLORESTA DO ARAGUAIA,1503044,PARA
2014,4.021004290851278,FLORESTA DO ARAGUAIA,1503044,PARA
2015,3.2355936930638727,FLORESTA DO ARAGUAIA,1503044,PARA
2016,3.093122192223258,FLORESTA DO ARAGUAIA,1503044,PARA
2017,3.973409917979476,FLORESTA DO ARAGUAIA,1503044,PARA
2018,1.3571351573390074,FLORESTA DO ARAGUAIA,1503044,PARA
2019,3.1537844478613675,FLORESTA DO ARAGUAIA,1503044,PARA
2020,2.380036712449155,FLORESTA DO ARAGUAIA,1503044,PARA
2008,8.112267269085827,GARRAFAO DO NORTE,1503077,PARA
2009,17.987897605241166,GARRAFAO DO NORTE,1503077,PARA
2010,6.830510213002647,GARRAFAO DO NORTE,1503077,PARA
2011,9.791855285447658,GARRAFAO DO NORTE,1503077,PARA
2012,0.8421530284792718,GARRAFAO DO NORTE,1503077,PARA
2013,0.3373580428458549,GARRAFAO DO NORTE,1503077,PARA
2014,3.990346740904021,GARRAFAO DO NORTE,1503077,PARA
2015,1.205537678024351,GARRAFAO DO NORTE,1503077,PARA
2016,0.9571395997508354,GARRAFAO DO NORTE,1503077,PARA
2017,0.6054992827495762,GARRAFAO DO NORTE,1503077,PARA
2018,0.987616786209324,GARRAFAO DO NORTE,1503077,PARA
2019,0.620238420354344,GARRAFAO DO NORTE,1503077,PARA
2020,0.8995406131084001,GARRAFAO DO NORTE,1503077,PARA
2008,35.52955080456584,GOIANESIA DO PARA,1503093,PARA
2009,25.838784842672524,GOIANESIA DO PARA,1503093,PARA
2010,48.88336958995982,GOIANESIA DO PARA,1503093,PARA
2011,21.292884452245644,GOIANESIA DO PARA,1503093,PARA
2012,16.094726021363208,GOIANESIA DO PARA,1503093,PARA
2013,38.336403420012566,GOIANESIA DO PARA,1503093,PARA
2014,23.108272119661603,GOIANESIA DO PARA,1503093,PARA
2015,24.187313755289903,GOIANESIA DO PARA,1503093,PARA
2016,20.499936986682027,GOIANESIA DO PARA,1503093,PARA
2017,23.573396810764034,GOIANESIA DO PARA,1503093,PARA
2018,21.9157392621049,GOIANESIA DO PARA,1503093,PARA
2019,30.038029475613296,GOIANESIA DO PARA,1503093,PARA
2020,39.8468684142514,GOIANESIA DO PARA,1503093,PARA
2008,3.5874757592259128,GURUPA,1503101,PARA
2009,5.458107377739486,GURUPA,1503101,PARA
2010,6.227627155723871,GURUPA,1503101,PARA
2011,0.5800639451304792,GURUPA,1503101,PARA
2012,3.3980598676077323,GURUPA,1503101,PARA
2013,0.6455075474868546,GURUPA,1503101,PARA
2014,1.9259472424548179,GURUPA,1503101,PARA
2015,0.21941588929820638,GURUPA,1503101,PARA
2016,1.198241754191393,GURUPA,1503101,PARA
2017,2.1141475790097743,GURUPA,1503101,PARA
2018,2.8515407352642295,GURUPA,1503101,PARA
2019,4.57210059483605,GURUPA,1503101,PARA
2020,3.7610183293841906,GURUPA,1503101,PARA
2008,4.185389032063513,IGARAPE-ACU,1503200,PARA
2009,0.965042563451717,IGARAPE-ACU,1503200,PARA
2010,0.552060968873898,IGARAPE-ACU,1503200,PARA
2011,0.058802064485817984,IGARAPE-ACU,1503200,PARA
2012,0.13880509233085067,IGARAPE-ACU,1503200,PARA
2013,0.8014321419239337,IGARAPE-ACU,1503200,PARA
2015,0.29843908530484403,IGARAPE-ACU,1503200,PARA
2016,0.081098928016413,IGARAPE-ACU,1503200,PARA
2017,0.6164757154583339,IGARAPE-ACU,1503200,PARA
2020,0.2117723986229639,IGARAPE-ACU,1503200,PARA
2008,2.4126266067227085,IGARAPE-MIRI,1503309,PARA
2009,3.166593907099057,IGARAPE-MIRI,1503309,PARA
2010,18.219621783329398,IGARAPE-MIRI,1503309,PARA
2011,2.7218076810304734,IGARAPE-MIRI,1503309,PARA
2012,1.023203819297728,IGARAPE-MIRI,1503309,PARA
2013,0.9773576674534182,IGARAPE-MIRI,1503309,PARA
2014,0.2643894696543212,IGARAPE-MIRI,1503309,PARA
2015,0.5699215470956644,IGARAPE-MIRI,1503309,PARA
2016,0.1409943187451929,IGARAPE-MIRI,1503309,PARA
2017,0.4844844132821687,IGARAPE-MIRI,1503309,PARA
2018,1.1990487191023103,IGARAPE-MIRI,1503309,PARA
2019,0.8186517985352688,IGARAPE-MIRI,1503309,PARA
2020,1.0642983534829447,IGARAPE-MIRI,1503309,PARA
2008,1.092904823132889,INHANGAPI,1503408,PARA
2009,0.10686382200379323,INHANGAPI,1503408,PARA
2012,0.06145849201204535,INHANGAPI,1503408,PARA
2013,0.23774110364559475,INHANGAPI,1503408,PARA
2016,0.061631123290106185,INHANGAPI,1503408,PARA
2017,0.19424621545498297,INHANGAPI,1503408,PARA
2018,0.1397590945527869,INHANGAPI,1503408,PARA
2019,0.1840397838713549,INHANGAPI,1503408,PARA
2020,0.24782558357155582,INHANGAPI,1503408,PARA
2008,46.26007173863517,IPIXUNA DO PARA,1503457,PARA
2009,32.838928195305215,IPIXUNA DO PARA,1503457,PARA
2010,44.9256126696475,IPIXUNA DO PARA,1503457,PARA
2011,14.386239159975469,IPIXUNA DO PARA,1503457,PARA
2012,8.971809743653695,IPIXUNA DO PARA,1503457,PARA
2013,18.326896303669542,IPIXUNA DO PARA,1503457,PARA
2014,6.362170327274371,IPIXUNA DO PARA,1503457,PARA
2015,13.659741797792105,IPIXUNA DO PARA,1503457,PARA
2016,11.229678351951769,IPIXUNA DO PARA,1503457,PARA
2017,8.223943562891973,IPIXUNA DO PARA,1503457,PARA
2018,13.072387002354454,IPIXUNA DO PARA,1503457,PARA
2019,7.3407081002085315,IPIXUNA DO PARA,1503457,PARA
2020,23.253749392042142,IPIXUNA DO PARA,1503457,PARA
2008,4.394632615959812,IRITUIA,1503507,PARA
2009,0.792161627013078,IRITUIA,1503507,PARA
2011,4.87393917404356,IRITUIA,1503507,PARA
2012,0.21426116868353834,IRITUIA,1503507,PARA
2013,0.9009262016174472,IRITUIA,1503507,PARA
2014,0.06944584923430991,IRITUIA,1503507,PARA
2015,1.8153609829203992,IRITUIA,1503507,PARA
2016,1.8080888383221145,IRITUIA,1503507,PARA
2017,0.9490195520116477,IRITUIA,1503507,PARA
2018,0.3259875384903465,IRITUIA,1503507,PARA
2019,0.08570282455861548,IRITUIA,1503507,PARA
2020,0.5152809548879955,IRITUIA,1503507,PARA
2008,169.9811101395775,ITAITUBA,1503606,PARA
2009,148.55723123051916,ITAITUBA,1503606,PARA
2010,91.07969155099589,ITAITUBA,1503606,PARA
2011,89.47089257734989,ITAITUBA,1503606,PARA
2012,94.66507631402962,ITAITUBA,1503606,PARA
2013,0,ITAITUBA,1503606,PARA
2013,188.05874087852428,ITAITUBA,1503606,PARA
2014,99.42572967225686,ITAITUBA,1503606,PARA
2015,90.1980521463339,ITAITUBA,1503606,PARA
2016,128.93067279178544,ITAITUBA,1503606,PARA
2017,79.83165751457227,ITAITUBA,1503606,PARA
2018,97.74435413253381,ITAITUBA,1503606,PARA
2019,0,ITAITUBA,1503606,PARA
2019,169.01315921048388,ITAITUBA,1503606,PARA
2020,0,ITAITUBA,1503606,PARA
2020,272.6319050713025,ITAITUBA,1503606,PARA
2008,225.86397951334322,ITUPIRANGA,1503705,PARA
2009,87.91461969522274,ITUPIRANGA,1503705,PARA
2010,51.21433624627943,ITUPIRANGA,1503705,PARA
2011,58.89288377704471,ITUPIRANGA,1503705,PARA
2012,42.36012602182665,ITUPIRANGA,1503705,PARA
2013,62.25726029014917,ITUPIRANGA,1503705,PARA
2014,48.48074613277152,ITUPIRANGA,1503705,PARA
2015,27.83011315603415,ITUPIRANGA,1503705,PARA
2016,86.5316866354932,ITUPIRANGA,1503705,PARA
2017,29.167575911015703,ITUPIRANGA,1503705,PARA
2018,31.994730491044393,ITUPIRANGA,1503705,PARA
2019,34.75859927443353,ITUPIRANGA,1503705,PARA
2020,33.238945062455024,ITUPIRANGA,1503705,PARA
2008,23.307648694810755,JACAREACANGA,1503754,PARA
2009,14.816745341385612,JACAREACANGA,1503754,PARA
2010,26.312618397394445,JACAREACANGA,1503754,PARA
2011,28.126210247416683,JACAREACANGA,1503754,PARA
2012,32.83116857425532,JACAREACANGA,1503754,PARA
2013,22.419142627158397,JACAREACANGA,1503754,PARA
2014,24.157070062343777,JACAREACANGA,1503754,PARA
2015,0,JACAREACANGA,1503754,PARA
2015,31.43745808668838,JACAREACANGA,1503754,PARA
2016,48.789001019396046,JACAREACANGA,1503754,PARA
2017,0,JACAREACANGA,1503754,PARA
2017,35.31736484991236,JACAREACANGA,1503754,PARA
2018,0,JACAREACANGA,1503754,PARA
2018,52.73420169758449,JACAREACANGA,1503754,PARA
2019,0,JACAREACANGA,1503754,PARA
2019,94.03796993770962,JACAREACANGA,1503754,PARA
2020,88.91331703720823,JACAREACANGA,1503754,PARA
2008,5.878980688357971,JACUNDA,1503804,PARA
2009,3.618344745460162,JACUNDA,1503804,PARA
2010,6.709646039042427,JACUNDA,1503804,PARA
2011,2.3028467759014255,JACUNDA,1503804,PARA
2012,0.8969413070118704,JACUNDA,1503804,PARA
2013,1.8427458226150033,JACUNDA,1503804,PARA
2014,1.8881802073964342,JACUNDA,1503804,PARA
2015,3.2764517473128194,JACUNDA,1503804,PARA
2016,2.0847960094949,JACUNDA,1503804,PARA
2017,1.9741274111252012,JACUNDA,1503804,PARA
2018,2.7446703762093385,JACUNDA,1503804,PARA
2019,3.67886278125716,JACUNDA,1503804,PARA
2020,3.6910561509095405,JACUNDA,1503804,PARA
2008,0,JURUTI,1503903,PARA
2008,11.48123277454047,JURUTI,1503903,PARA
2009,0,JURUTI,1503903,PARA
2009,14.460550968741062,JURUTI,1503903,PARA
2010,0,JURUTI,1503903,PARA
2010,7.465478702033465,JURUTI,1503903,PARA
2011,0,JURUTI,1503903,PARA
2011,6.103348779329445,JURUTI,1503903,PARA
2012,0,JURUTI,1503903,PARA
2012,1.431157755406163,JURUTI,1503903,PARA
2013,0,JURUTI,1503903,PARA
2013,2.3058991954781005,JURUTI,1503903,PARA
2014,0,JURUTI,1503903,PARA
2014,12.839865472858326,JURUTI,1503903,PARA
2015,0,JURUTI,1503903,PARA
2015,8.334460377784174,JURUTI,1503903,PARA
2016,0,JURUTI,1503903,PARA
2016,3.9489589602355424,JURUTI,1503903,PARA
2017,11.500905024202062,JURUTI,1503903,PARA
2018,0,JURUTI,1503903,PARA
2018,5.401569215935951,JURUTI,1503903,PARA
2019,0,JURUTI,1503903,PARA
2019,15.79951488234943,JURUTI,1503903,PARA
2020,0,JURUTI,1503903,PARA
2020,9.329858579747762,JURUTI,1503903,PARA
2008,0.07527233227060433,LIMOEIRO DO AJURU,1504000,PARA
2009,0.3297868852531945,LIMOEIRO DO AJURU,1504000,PARA
2010,2.930803912957103,LIMOEIRO DO AJURU,1504000,PARA
2011,0.06766073706594487,LIMOEIRO DO AJURU,1504000,PARA
2016,0.18130675560032913,LIMOEIRO DO AJURU,1504000,PARA
2017,0.14982178873582835,LIMOEIRO DO AJURU,1504000,PARA
2019,0.05232045857132971,LIMOEIRO DO AJURU,1504000,PARA
2020,0.1880099583558914,LIMOEIRO DO AJURU,1504000,PARA
2008,0.28734500666456564,MAE DO RIO,1504059,PARA
2011,0.06463711381647311,MAE DO RIO,1504059,PARA
2015,0.15683761530735502,MAE DO RIO,1504059,PARA
2016,0.4304100496409462,MAE DO RIO,1504059,PARA
2017,0.36741607476604193,MAE DO RIO,1504059,PARA
2020,0.20618519639664062,MAE DO RIO,1504059,PARA
2008,0.4077610856058578,MAGALHAES BARATA,1504109,PARA
2010,0.5293010820540577,MAGALHAES BARATA,1504109,PARA
2011,0.1352474003017748,MAGALHAES BARATA,1504109,PARA
2013,0.5789057770849105,MAGALHAES BARATA,1504109,PARA
2015,0.25822428631182237,MAGALHAES BARATA,1504109,PARA
2017,0.34401888883341525,MAGALHAES BARATA,1504109,PARA
2018,0.5196989473906377,MAGALHAES BARATA,1504109,PARA
2019,0.16742987046562963,MAGALHAES BARATA,1504109,PARA
2020,1.6807302643750677,MAGALHAES BARATA,1504109,PARA
2008,348.0912868186898,MARABA,1504208,PARA
2009,110.95747651263277,MARABA,1504208,PARA
2010,78.81191956160743,MARABA,1504208,PARA
2011,64.66086839617279,MARABA,1504208,PARA
2012,52.629467731869866,MARABA,1504208,PARA
2013,80.78569695009473,MARABA,1504208,PARA
2014,38.507819432559245,MARABA,1504208,PARA
2015,45.48209087283517,MARABA,1504208,PARA
2016,98.67068885694631,MARABA,1504208,PARA
2017,41.708495844813584,MARABA,1504208,PARA
2018,50.239026005052985,MARABA,1504208,PARA
2019,67.78493842286693,MARABA,1504208,PARA
2020,58.59284342117508,MARABA,1504208,PARA
2008,1.2935435308010823,MARACANA,1504307,PARA
2009,0.519292111091829,MARACANA,1504307,PARA
2010,2.1384371316903152,MARACANA,1504307,PARA
2011,0.5855301721370513,MARACANA,1504307,PARA
2012,0.411469628872292,MARACANA,1504307,PARA
2013,1.3481158004670184,MARACANA,1504307,PARA
2014,0.18880429522682918,MARACANA,1504307,PARA
2015,0.6066048090620195,MARACANA,1504307,PARA
2016,0.6343951358244975,MARACANA,1504307,PARA
2017,1.4021885559508682,MARACANA,1504307,PARA
2018,1.1067364547648129,MARACANA,1504307,PARA
2019,1.6370978390932007,MARACANA,1504307,PARA
2020,0.8808464927899207,MARACANA,1504307,PARA
2008,4.6719271490443175,MARAPANIM,1504406,PARA
2009,1.8251165439982027,MARAPANIM,1504406,PARA
2010,0.978713677181513,MARAPANIM,1504406,PARA
2011,0.2250445863001603,MARAPANIM,1504406,PARA
2013,1.3614550534111445,MARAPANIM,1504406,PARA
2014,0.28410915750576127,MARAPANIM,1504406,PARA
2015,1.3526871141534031,MARAPANIM,1504406,PARA
2016,0.5075830306859257,MARAPANIM,1504406,PARA
2017,0.676518476751112,MARAPANIM,1504406,PARA
2018,0.8089125932568997,MARAPANIM,1504406,PARA
2020,0.7005345367674964,MARAPANIM,1504406,PARA
2011,0.0703447285695142,MARITUBA,1504422,PARA
2019,0.10470101257432252,MARITUBA,1504422,PARA
2008,27.658259967561634,MEDICILANDIA,1504455,PARA
2009,54.6556698542474,MEDICILANDIA,1504455,PARA
2010,46.13929599895769,MEDICILANDIA,1504455,PARA
2011,28.953566801845692,MEDICILANDIA,1504455,PARA
2012,20.77932401000003,MEDICILANDIA,1504455,PARA
2013,37.727944807800704,MEDICILANDIA,1504455,PARA
2014,16.844086582048643,MEDICILANDIA,1504455,PARA
2015,17.700202543176463,MEDICILANDIA,1504455,PARA
2016,7.92069816161225,MEDICILANDIA,1504455,PARA
2017,114.35750110912585,MEDICILANDIA,1504455,PARA
2018,63.29818289241576,MEDICILANDIA,1504455,PARA
2019,112.75955363388279,MEDICILANDIA,1504455,PARA
2020,64.2591207218667,MEDICILANDIA,1504455,PARA
2008,4.494079761887662,MELGACO,1504505,PARA
2009,0.06954458146055416,MELGACO,1504505,PARA
